6	9	0,18299	-119,85558	0,183408	-119,85529	2020-04-06 06:35:50	13,631	25	56,5700444943478
6	9	0,18299	-119,85558	0,1831	-119,85529	2020-04-06 06:35:55	14,73	25	34,4882031330266
6	9	0,18299	-119,85558	0,182844	-119,85529	2020-04-06 06:36:00	11,528	22	36,1024329533341
6	9	0,18299	-119,85558	0,182538	-119,85529	2020-04-06 06:36:05	16,942	22	59,7152101166567
18	4	0,15109	-119,90952	0,151469	-119,90981	2020-04-06 06:49:20	15,639	9,63814036518668	53,0646155246133
18	4	0,15109	-119,90952	0,151221	-119,90981	2020-04-06 06:49:25	13,659	14,2281752535898	35,3838283911769
18	4	0,15109	-119,90952	0,150895	-119,90981	2020-04-06 06:49:30	15,27	20,7315853982193	38,8585167340139
38	1	0,15689	-119,9594	0,15718	-119,958981	2020-04-06 06:50:00	18,191	40	56,6613906268036
15	6	0,1218	-119,9043	0,122186	-119,90401	2020-04-06 07:09:20	18,776	15	53,6848846891935
15	6	0,1218	-119,9043	0,12191	-119,90401	2020-04-06 07:09:25	14,852	13	34,4882888082618
15	6	0,1218	-119,9043	0,121625	-119,90401	2020-04-06 07:09:30	13,06	12	37,66285898365
15	6	0,1218	-119,9043	0,121335	-119,90401	2020-04-06 07:09:35	10,449	13	60,9369114420022
2	4	0,15109	-119,90952	0,151515	-119,909566	2020-04-06 08:05:00	13,486	23,037	47,5338455105015
2	4	0,15109	-119,90952	0,151415	-119,909317	2020-04-06 08:05:05	12,002	26,03735	42,6086583566687
2	4	0,15109	-119,90952	0,151206	-119,909261	2020-04-06 08:05:10	11,402	28,0377	31,555962746474
2	4	0,15109	-119,90952	0,150913	-119,909239	2020-04-06 08:05:15	13,625	25,03805	36,9276743982176
2	4	0,15109	-119,90952	0,150629	-119,909233	2020-04-06 08:05:20	15,123	20,0384	60,3829840571959
49	12	0,20764	-119,81556	0,207297	-119,815967	2020-04-06 12:56:00	16,713	43	59,1841015011144
49	12	0,20764	-119,81556	0,207524	-119,815889	2020-04-06 12:56:05	15,027	43	38,7902314009124
49	12	0,20764	-119,81556	0,20784	-119,815859	2020-04-06 12:56:10	15,85	43	39,9992467884814
49	12	0,20764	-119,81556	0,208091	-119,815853	2020-04-06 12:56:15	14,68	45	59,8027017473217
10	9	0,18299	-119,85558	0,182567	-119,85529	2020-04-06 15:21:30	13,489	17	57,027729332141
10	9	0,18299	-119,85558	0,182855	-119,85529	2020-04-06 15:21:35	19,107	21	35,5691942220325
10	9	0,18299	-119,85558	0,183156	-119,85529	2020-04-06 15:21:40	14,334	19	37,1556045698284
49	12	0,20764	-119,81556	0,207669	-119,815173	2020-04-06 16:44:15	13,343	38	43,1528056385217
49	12	0,20764	-119,81556	0,20749	-119,815227	2020-04-06 16:44:20	14,022	39	40,6108994700999
49	12	0,20764	-119,81556	0,207392	-119,81546	2020-04-06 16:44:25	11,851	36	29,7337536988223
49	12	0,20764	-119,81556	0,207199	-119,815518	2020-04-06 16:44:30	13,123	36	49,2588472093943
49	12	0,20764	-119,81556	0,207113	-119,815724	2020-04-06 16:44:35	13,648	41	61,3716061410401
25	11	0,04147	-119,82861	0,04176	-119,829023	2020-04-06 17:16:20	18,543	28	56,1142204614213
25	11	0,04147	-119,82861	0,04176	-119,828706	2020-04-06 17:16:25	11,237	26	33,9674555078687
25	11	0,04147	-119,82861	0,04176	-119,828436	2020-04-06 17:16:30	17,092	27	37,6055886395667
25	11	0,04147	-119,82861	0,04176	-119,828171	2020-04-06 17:16:35	16,364	25	58,5038445078805
25	11	0,04147	-119,82861	0,041576	-119,828082	2020-04-06 17:16:40	14,159	28	59,8823497924468
2	1	0,15689	-119,9594	0,156466	-119,9594	2020-04-06 17:17:10	12,055	24,3561	47,1466485320785
2	1	0,15689	-119,9594	0,156786	-119,9594	2020-04-06 17:17:15	11,963	24,35645	11,5642722814522
2	1	0,15689	-119,9594	0,157081	-119,9594	2020-04-06 17:17:20	13,163	31,3568	21,2382308245912
2	1	0,15689	-119,9594	0,157373	-119,9594	2020-04-06 17:17:25	15,807	23,35715	53,7071491532878
27	11	0,04147	-119,82861	0,041181	-119,828982	2020-04-06 17:33:35	15,164	24	52,3803556469286
27	11	0,04147	-119,82861	0,04118	-119,828751	2020-04-06 17:33:40	15,891	24	35,8560085379722
27	11	0,04147	-119,82861	0,04118	-119,828446	2020-04-06 17:33:45	15,443	19	37,0457682935712
2	1	0,15689	-119,9594	0,157269	-119,95911	2020-04-06 17:46:30	13,101	28,4793	53,0646101877011
2	1	0,15689	-119,9594	0,156975	-119,95911	2020-04-06 17:46:35	15,499	33,47965	33,6030199341446
2	1	0,15689	-119,9594	0,156743	-119,95911	2020-04-06 17:46:40	16,88	32,48	36,1526101011392
2	1	0,15689	-119,9594	0,15643	-119,95911	2020-04-06 17:46:45	17,083	24,48035	60,4658510453852
2	1	0,15689	-119,9594	0,156476	-119,959106	2020-04-06 20:19:55	16,261	26,12365	56,4615548462685
2	1	0,15689	-119,9594	0,156789	-119,959109	2020-04-06 20:20:00	11,825	26,124	34,2511716612376
2	1	0,15689	-119,9594	0,157092	-119,95911	2020-04-06 20:20:05	16,469	28,12435	39,2981444778818
2	1	0,15689	-119,9594	0,157333	-119,95911	2020-04-06 20:20:10	12,802	34,1247	58,875415511292
44	1	0,15689	-119,9594	0,15718	-119,959014	2020-04-07 07:06:25	14,423	38	53,6847997065895
44	1	0,15689	-119,9594	0,157336	-119,959066	2020-04-07 07:06:30	18,082	39	61,9577449128755
2	4	0,15109	-119,90952	0,151507	-119,909854	2020-04-07 07:39:50	17,785	30,9793	59,4080910628967
2	4	0,15109	-119,90952	0,151433	-119,909661	2020-04-07 07:39:55	14,913	27,97965	41,2366590558832
2	4	0,15109	-119,90952	0,151393	-119,909332	2020-04-07 07:40:00	12,793	25,98	39,650425693911
2	4	0,15109	-119,90952	0,151186	-119,909262	2020-04-07 07:40:05	15,054	29,98035	30,609831757396
2	4	0,15109	-119,90952	0,150932	-119,909241	2020-04-07 07:40:10	13,538	26,9807	35,6525785899436
38	1	0,15689	-119,9594	0,15718	-119,958999	2020-04-07 07:41:20	10,561	42	55,0274233496686
44	1	0,15689	-119,9594	0,157271	-119,95911	2020-04-07 11:44:25	18,835	40	53,2413993785235
44	1	0,15689	-119,9594	0,157225	-119,958962	2020-04-07 11:44:30	14,972	43	61,3154631086871
49	12	0,20764	-119,81556	0,207311	-119,815955	2020-04-07 12:03:25	13,076	40	57,1615417231667
49	12	0,20764	-119,81556	0,207522	-119,815888	2020-04-07 12:03:30	15,955	41	38,760099381644
49	12	0,20764	-119,81556	0,207831	-119,815859	2020-04-07 12:03:35	12,264	38	39,4516125403866
49	12	0,20764	-119,81556	0,20808	-119,815853	2020-04-07 12:03:40	14,38	42	58,7807835930393
6	9	0,18299	-119,85558	0,183385	-119,85529	2020-04-07 12:14:35	15,329	25	54,4882526267494
6	9	0,18299	-119,85558	0,18313	-119,85529	2020-04-07 12:14:40	15,606	29	35,8073803845611
6	9	0,18299	-119,85558	0,182824	-119,85529	2020-04-07 12:14:45	12,814	23	37,1556048287877
6	9	0,18299	-119,85558	0,182532	-119,85529	2020-04-07 12:14:50	12,792	29	60,2778189761586
18	4	0,15109	-119,90952	0,151513	-119,90981	2020-04-07 12:55:05	15,515	12,255986996882	57,0277585354805
18	4	0,15109	-119,90952	0,151235	-119,90981	2020-04-07 12:55:10	14,733	12,4195572946972	36,0526144774398
18	4	0,15109	-119,90952	0,150942	-119,90981	2020-04-07 12:55:15	13,919	16,2128147453833	36,20302825051
9	13	0,15979	-119,80715	0,1595	-119,807566	2020-04-07 13:24:45	15,016	10	56,3874124363715
9	13	0,15979	-119,80715	0,1595	-119,80727	2020-04-07 13:24:50	18,033	8	34,8981848017831
9	13	0,15979	-119,80715	0,1595	-119,806977	2020-04-07 13:24:55	15,478	10	37,5484647531927
9	13	0,15979	-119,80715	0,1595	-119,806673	2020-04-07 13:25:00	15,67	10	62,0729908542591
22	14	0,1218	-119,79265	0,122195	-119,79294	2020-04-07 15:26:00	13,996	19	54,4883069054048
22	14	0,1218	-119,79265	0,121916	-119,79294	2020-04-07 15:26:05	13,545	16	34,7305063468913
22	14	0,1218	-119,79265	0,121645	-119,79294	2020-04-07 15:26:10	14,472	16	36,5634583979664
22	14	0,1218	-119,79265	0,121338	-119,79294	2020-04-07 15:26:15	18,625	18	60,6541179610915
49	12	0,20764	-119,81556	0,207649	-119,815182	2020-04-07 16:20:45	11,176	43	42,0433180588063
49	12	0,20764	-119,81556	0,207433	-119,815245	2020-04-07 16:20:50	14,817	40	41,9121831730767
27	11	0,04147	-119,82861	0,041184	-119,829035	2020-04-07 16:59:40	14,932	29,4	56,9618629570443
27	11	0,04147	-119,82861	0,041181	-119,828714	2020-04-07 16:59:45	12,77	29	34,1527742109442
27	11	0,04147	-119,82861	0,04118	-119,828457	2020-04-07 16:59:50	12,458	19,8	36,4592185409634
25	11	0,04147	-119,82861	0,04176	-119,82904	2020-04-07 17:05:05	15,335	28	57,6714712219937
25	11	0,04147	-119,82861	0,04176	-119,828715	2020-04-07 17:05:10	17,94	28	34,2951171660586
25	11	0,04147	-119,82861	0,04176	-119,828463	2020-04-07 17:05:15	17,171	29	36,1527158800805
25	11	0,04147	-119,82861	0,04176	-119,828155	2020-04-07 17:05:20	14,405	26	59,9963235615994
2	1	0,15689	-119,9594	0,15649	-119,9594	2020-04-07 17:13:35	14,47	32,38905	44,4779703132821
2	1	0,15689	-119,9594	0,156784	-119,9594	2020-04-07 17:13:40	11,449	31,3894	11,7866621330189
2	1	0,15689	-119,9594	0,157087	-119,9594	2020-04-07 17:13:45	15,241	23,38975	21,9054003792911
2	1	0,15689	-119,9594	0,157353	-119,9594	2020-04-07 17:13:50	12,051	28,3901	51,4832506376216
44	13	0,15979	-119,80715	0,160082	-119,807524	2020-04-08 06:42:00	14,868	42	52,7606635640833
